요양기관명,좌표(X),좌표(Y),시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호
온누리자모약국,129.4122392,35.9954394,경북,370701,포항남구,청림동,37920,"경상북도 포항시 남구 청림서길 11-1, (청림동)",054-292-4521
두꺼비약국,129.3661383,36.0384045,경북,370702,포항북구,상원동,37736,"경상북도 포항시 북구 불종로 57, (상원동)",054-247-2455
효자한약국,129.3310936,36.008249,경북,370701,포항남구,효자동,37664,"경상북도 포항시 남구 효자동길6번길 10, (효자동)",054-272-0573
거북이약국,129.3657662,36.0320695,경북,370702,포항북구,죽도동,37773,"경상북도 포항시 북구 중흥로 340, (죽도동)",054-253-2716
좋은약국,128.5925617,35.8571014,대구,230006,대구중구,남산동,41963,"대구광역시 중구 명덕로 203, 102호 (남산동)",053-423-9575
희온누리약국,128.5498326,35.8611501,대구,230004,대구서구,내당동,41849,"대구광역시 서구 평리로 236, 111호 (내당동)",053-556-0079
분수대약국,128.7292066,36.5667506,경북,370400,안동시,북문동,36694,"경상북도 안동시 서동문로 155, (북문동)",054-858-1636
임초약국,129.3755152,36.0324198,경북,370701,포항남구,송도동,37800,"경상북도 포항시 남구 송림로 29, (송도동)",054-282-2511
한솔약국,128.5489555,35.9338521,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 칠곡중앙대로 428, (읍내동)",053-325-2888
부처산약국,126.6801028,37.4632304,인천,220001,인천미추홀구,주안동,22136,"인천광역시 미추홀구 미추홀대로 735, (주안동)",032-875-1118
예지원약국,126.6793262,37.4493575,인천,220001,인천미추홀구,주안동,22215,"인천광역시 미추홀구 미추홀대로 581, (주안동)",032-873-2141
모아약국,129.3715307,36.0631164,경북,370702,포항북구,두호동,37624,"경상북도 포항시 북구 학전로111번길 43, (두호동)",054-255-3784
경북온누리약국,129.2239593,35.8567891,경북,370100,경주시,동천동,38098,"경상북도 경주시 양정로 269, (동천동)",054-777-3315
수성굿모닝약국,128.6211637,35.8632515,대구,230005,대구수성구,범어동,42015,"대구광역시 수성구 범어천로 186, 1층 101호 (범어동)",053-554-3600
시장약국,128.4429725,35.6944505,대구,230100,대구달성군,현풍읍,43003,"대구광역시 달성군 현풍읍 현풍로8길 19, (현풍읍)",053-614-2224
신약국,127.4316173,36.3673877,대전,250002,대전대덕구,법동,34406,"대전광역시 대덕구 동춘당로 179, 골드타워 102호 (법동)",042-633-7588
자민약국,127.0657863,37.170536,경기,311800,오산시,수청동,18114,"경기도 오산시 내삼미로 93, 1층 108호 (수청동)",031-376-7558
상록메디칼약국,126.86254,37.2933805,경기,311102,안산상록구,본오동,15552,"경기도 안산시 상록구 석호로 288, 1층 (본오동)",031-407-8270
에이스보람약국,127.4309506,36.3691448,대전,250002,대전대덕구,법동,34398,"대전광역시 대덕구 동춘당로 178, 상가동 109호 (법동, 보람아파트)",042-627-3512
덕화약국,128.5870134,36.1557778,대구,230200,대구군위군,효령면,43129,"대구광역시 군위군 효령면 치산효령로 2385-9, (효령면)",054-382-8004
대림약국,129.0154964,35.2308715,부산,210005,부산북구,화명동,46536,"부산광역시 북구 금곡대로 268, 101호 (화명동, 대림타운상가)",051-363-3413
연산약국,129.0832027,35.1875585,부산,210013,부산연제구,연산동,47520,"부산광역시 연제구 반송로 21, (연산동)",051-851-3717
이약국,128.8963771,37.7531488,강원,320100,강릉시,금학동,25540,"강원특별자치도 강릉시 금성로42번길 2, (금학동)",033-648-3040
로타리약국,127.9470482,37.3509664,강원,320400,원주시,일산동,26427,"강원특별자치도 원주시 천사로 208, (일산동)",033-742-6227
센텀맑은약국,129.1313001,35.1681037,부산,210009,부산해운대구,우동,48060,"부산광역시 해운대구 센텀남대로 50, 103호 (우동, 센텀임페리얼타워)",746-1229
문약국,127.9470658,37.3493999,강원,320400,원주시,일산동,26427,"강원특별자치도 원주시 원일로115번길 16, (일산동)",033-742-6350
연곡약국,128.8371196,37.8594522,강원,320100,강릉시,연곡면,25428,"강원특별자치도 강릉시 연곡면 진고개로 2725-1, (연곡면)",033-662-8442
인덕그린프라자약국,126.9753778,37.4022586,경기,310702,안양동안구,관양동,13951,"경기도 안양시 동안구 관악대로 488, 114호 (관양동, 창덕에버빌)",031-425-9293
나눔약국,126.7328743,37.507306,인천,220003,인천부평구,삼산동,21344,"인천광역시 부평구 길주로 633, 104호, 105호 (삼산동, 삼산메디캐슬)",032-512-5040
세일약국,128.5607059,35.8877372,대구,230004,대구서구,비산동,41713,"대구광역시 서구 달서천로41길 66-4, (비산동)",053-357-1279
세왕약국,128.6119631,35.8543512,대구,230005,대구수성구,수성동1가,42130,"대구광역시 수성구 명덕로 382, (수성동1가)",053-765-8636
제일약국,128.4940598,36.1275645,경북,370200,구미시,장천면,39452,"경상북도 구미시 장천면 강동로 207-5, 207",054-471-5065
순화당약국,129.3704688,36.061753,경북,370702,포항북구,창포동,37631,"경상북도 포항시 북구 새천년대로 1041, 121호 (창포동, 쌍용상가)",054-251-2590
임온누리약국,127.0400605,37.6286079,서울,110024,강북구,번동,01224,"서울특별시 강북구 오현로34길 12, (번동)",02-984-7412
보령종로약국,126.5970501,36.3504035,충남,340400,보령시,대천동,33466,"충청남도 보령시 대천로 20, (대천동)",041-933-0114
메디칼약국,127.0504063,37.74197,경기,310800,의정부시,의정부동,11692,"경기도 의정부시 행복로 40, (의정부동)",821-1415
백산약국,128.2850171,35.9188482,경북,370010,성주군,성주읍,40025,"경상북도 성주군 성주읍 성주로 3207, (성주읍)",054-932-0088
혜인약국,128.5635653,35.8865311,대구,230004,대구서구,비산동,41720,"대구광역시 서구 서대구로62길 66, (비산동)",053-355-7582
영해약국,129.4051764,36.5387603,경북,370012,영덕군,영해면,36411,"경상북도 영덕군 영해면 예주시장길 9, (영해면)",054-732-0204
명동약국,127.9386777,37.3676198,강원,320400,원주시,우산동,26342,"강원특별자치도 원주시 우산초교길 22, (우산동)",033-742-9428
강림약국,128.895861,37.7548288,강원,320100,강릉시,임당동,25532,"강원특별자치도 강릉시 경강로 2093-1, (임당동)",033-648-2259
송내역온누리약국,126.7527719,37.4876747,경기,310301,부천소사구,,14742,"경기도 부천시 소사구  송내대로 43, 2층 (송내동)",032-613-1714
큰나무약국,128.7078138,35.1402642,경남,380703,창원진해구,자은동,51642,"경상남도 창원시 진해구 진해대로 999, 203호 (자은동, 하이존빌딩)",547-2211
프라자온누리약국,126.7836698,37.4850254,경기,310303,부천원미구,심곡동,14644,"경기도 부천시 원미구 부천로10번길 14, 1층일부 (심곡동)",207-7573
범계세명약국,126.9522483,37.3895612,경기,310702,안양동안구,호계동,14072,"경기도 안양시 동안구 동안로 120, 평촌스포츠센타 7층 710호 일부호 (호계동)",031-381-6092
언남현대사약국,127.1189735,37.2941687,경기,312001,용인기흥구,언남동,16919,"경기도 용인시 기흥구  구성로 88, (언남동)",031-284-7977
유정약국,128.567434,35.9449868,대구,230003,대구북구,국우동,41420,"대구광역시 북구 학정동로 10, 나동 1층 103호 (국우동, 칠곡그린빌 5,6단지)",053-326-0242
보성약국,129.3678017,36.0248405,경북,370701,포항남구,해도동,37775,"경상북도 포항시 남구 중앙로 131, (해도동)",054-273-9200
부흥약국,129.3745508,36.0547742,경북,370702,포항북구,항구동,37714,"경상북도 포항시 북구 학전로 24, (항구동)",054-247-4915
사랑약국,129.3619762,36.054346,경북,370702,포항북구,우현동,37636,"경상북도 포항시 북구 우창동로22번길 3-3, (우현동)",054-247-2069
메디팜 대흥약국,129.4163341,35.9679903,경북,370701,포항남구,오천읍,37907,"경상북도 포항시 남구 오천읍 정몽주로 560, (오천읍)",054-292-1107
평안약국,128.6231211,35.883352,대구,230002,대구동구,신암동,41199,"대구광역시 동구 아양로 85, 1층 (신암동)",053-585-2203
곰약국,129.088528,35.1243282,부산,210001,부산남구,대연동,48539,"부산광역시 남구 석포로 74, 1층 (대연동)",051-625-7890
드림약국,126.6384481,35.017726,전남,360200,나주시,다시면,58203,"전라남도 나주시 다시면 대용길 31, (다시면)",061-335-7566
월산약국,126.9198864,35.1549715,광주,240001,광주동구,계림동,61428,"광주광역시 동구 경양로 278, (계림동)",062-225-2737
복음사랑약국,126.4199034,34.804531,전남,360300,목포시,상동,58666,"전라남도 목포시 백년대로297번길 8, (상동)",061-281-6900
새희망약국,126.9849266,35.319545,전남,360008,담양군,담양읍,57344,"전라남도 담양군 담양읍 죽녹원로 51, (담양읍)",061-381-1790
우리팜약국,126.4597911,34.8118144,전남,360009,무안군,삼향읍,58566,"전라남도 무안군 삼향읍 남악3로 71, (더 트리폴리앙 상가107호)",061-283-2378
용인강남약국,127.110735,37.2734066,경기,312001,용인기흥구,신갈동,17064,"경기도 용인시 기흥구 신구로12번길 12, (신갈동)",031-283-5453
하늘약국,127.158664,35.8307956,전북,350402,전주덕진구,인후동1가,55009,"전북특별자치도 전주시 덕진구 견훤로 215, (인후동1가)",063-246-0329
자인약국,127.1534314,35.8454126,전북,350402,전주덕진구,우아동3가,54910,"전북특별자치도 전주시 덕진구 견훤로 384, (우아동3가)",063-245-5450
삼익약국,127.9601955,37.3415848,강원,320400,원주시,개운동,26443,"강원특별자치도 원주시 행구로 39, (개운동)",033-748-1646
명인약국,129.0442824,37.2357879,강원,320700,삼척시,도계읍,25947,"강원특별자치도 삼척시 도계읍 도계로 297-6, 297",033-541-0027
동아약국,127.9487173,37.3499886,강원,320400,원주시,중앙동,26428,"강원특별자치도 원주시 원일로 114, (중앙동)",033-743-7588
거북약국,129.046091,37.2334286,강원,320700,삼척시,도계읍,25947,"강원특별자치도 삼척시 도계읍 도계로 264-58, (도계읍)",033-541-2245
편한약국,129.0468022,37.2334503,강원,320700,삼척시,도계읍,25948,"강원특별자치도 삼척시 도계읍 도계우회로1길 4, 4",033-541-3677
동산약국,128.7074696,37.6727894,강원,320012,평창군,대관령면,25344,"강원특별자치도 평창군 대관령면 대관령로 97-3, (대관령면)",033-335-3366
아야진약국,128.5558181,38.273077,강원,320001,고성군,토성면,24756,"강원특별자치도 고성군 토성면 아야진해변길 91, 91",033-631-2363
천일약국,129.0445928,37.2313583,강원,320700,삼척시,도계읍,25947,"강원특별자치도 삼척시 도계읍 도계로 246-1, (도계읍)",033-541-5087
대웅약국,129.0451564,36.528412,경북,370023,청송군,진보면,37409,"경상북도 청송군 진보면 진안로 23, (진보면)",054-874-2039
호생약국,128.3649088,36.0344085,경북,370024,칠곡군,약목면,39825,"경상북도 칠곡군 약목면 약목로5길 3, (약목면)",054-974-5086
한양온누리약국,128.5430152,35.9359611,대구,230003,대구북구,관음동,41446,"대구광역시 북구 구암로 17, 107호 (관음동, 한양수정아파트상가)",053-322-2481
한독약국,129.4466139,36.5076682,경북,370012,영덕군,축산면,36421,"경상북도 영덕군 축산면 축산항4길 11, (축산면)",054-732-4201
혜성한약국,128.7553306,36.8334948,경북,370007,봉화군,상운면,36244,"경상북도 봉화군 상운면 예봉로 1277-2, (상운면)",054-674-2345
헤세드 온누리 약국,129.3579748,36.0221519,경북,370702,포항북구,죽도동,37780,"경상북도 포항시 북구 중흥로 212, (죽도동)",054-282-7292
성화약국,129.3656987,36.0319709,경북,370702,포항북구,죽도동,791-841,"경상북도 포항시 북구 중흥로 338, (죽도동)",054-281-2437
수정약국,128.6949987,36.3555155,경북,370021,의성군,의성읍,37337,"경상북도 의성군 의성읍 후죽3길 8, (의성읍)",054-834-5546
동아약국,128.683298,36.2536982,경북,370021,의성군,금성면,37356,"경상북도 의성군 금성면 탑리길 24, (금성면)",054-834-0015
영남약국,128.6970745,36.3502223,경북,370021,의성군,의성읍,37338,"경상북도 의성군 의성읍 중앙길 66, (의성읍)",054-834-2636
보건약국,129.1157784,36.6623294,경북,370013,영양군,영양읍,36540,"경상북도 영양군 영양읍 동서대로 62, (영양읍)",054-683-2204
성심약국,126.7309635,37.4918061,인천,220003,인천부평구,부평동,21399,"인천광역시 부평구 부평문화로130번길 48, 1층 (부평동)",032-508-5679
메디파워약국,127.0712962,37.5342962,서울,110023,광진구,자양동,05090,"서울특별시 광진구 뚝섬로 552, (자양동, 삼희빌딩)",02-456-1255
명인약국,128.0812734,37.9674251,강원,320008,인제군,남면,24649,"강원특별자치도 인제군 남면 신남로58번길 13, (남면)",033-461-0355
신약국,128.6272076,38.078527,강원,320005,양양군,양양읍,25031,"강원특별자치도 양양군 양양읍 양양로 9-1, (양양읍)",033-673-0070
덕수약국,127.7261025,37.8770396,강원,320500,춘천시,죽림동,24355,"강원특별자치도 춘천시 약사고개길 15, (죽림동)",033-244-4060
일산약국,127.9478685,37.3495027,강원,320400,원주시,일산동,26427,"강원특별자치도 원주시 원일로115번길 7, (일산동)",033-742-8686
메디팜송약국,129.1642713,37.4429139,강원,320700,삼척시,남양동,25920,"강원특별자치도 삼척시 진주로 24, (남양동,남양상가103호)",033-574-3775
우리들약국,128.8999091,37.7612235,강원,320100,강릉시,교동,25551,"강원특별자치도 강릉시 옥가로 53-1, (교동)",033-645-0106
홍천종로약국,127.8867738,37.6898453,강원,320013,홍천군,홍천읍,25137,"강원특별자치도 홍천군 홍천읍 홍천로8길 3, (홍천읍)",033-435-3900
태백시민약국,129.009345,37.1024916,강원,320600,태백시,장성동,26052,"강원특별자치도 태백시 장성로 27-1, (장성동)",033-581-6178
